video_id,category_id,duration_seconds,upload_hour,upload_dayofweek,is_weekend,early_snapshot_age_hours,early_snapshot_count,early_views,early_likes,early_comments,early_views_per_hour,early_like_rate,early_comment_rate,early_engagement_rate,target_snapshot_age_hours,target_engagement_rate
3gSJQAh5ZQY,27.0,1664.0,16,4,0,5.945920555555555,33,1020,0,12,171.5461870823292,0.0,1.1764705882352942,1.1764705882352942,23.94603638888889,0.392841553906591
3hFBqqn5oGc,20.0,1824.0,11,6,1,5.946216666666667,23,15453,112,27,2598.795312425548,0.72477836018896,0.17472335468841,0.8995017148773701,23.94623083333333,0.5656610470275066
3kFZPDsDGi8,24.0,30643.0,12,1,0,5.9417825,30,117,3,0,19.691060721256623,2.564102564102564,0.0,2.564102564102564,23.94178527777777,1.2396694214876034
3vdHYI0RFNg,17.0,609.0,11,0,0,5.843195,24,19,4,0,3.2516457177965137,21.052631578947366,0.0,21.052631578947366,24.00994333333333,5.454545454545454
47j84jqvE2I,20.0,678.0,5,5,1,5.9442908333333335,21,5,3,0,0.8411432314115407,60.0,0.0,60.0,23.944298611111112,10.0
4EgfNYKz_b8,22.0,1261.0,6,4,0,5.9358825,27,5,0,0,0.842334732872492,0.0,0.0,0.0,23.9360125,0.0
4Q16zdMB2gk,15.0,22.0,20,4,0,5.943917222222222,21,2447,132,0,411.6813724880833,5.394360441356763,0.0,5.394360441356763,23.94377583333333,3.989003008610851
4QarAuh6yi8,22.0,129.0,0,4,0,5.937028611111111,27,2,0,0,0.3368688498918487,0.0,0.0,0.0,23.93708833333333,0.0
4VtB0GGTFgU,15.0,30.0,20,6,1,5.841216944444445,21,13625,0,22,2332.561883865429,0.0,0.1614678899082569,0.1614678899082569,24.00799888888889,0.098773561610009
4bQJVJpCXhY,20.0,2523.0,9,2,0,5.936737222222223,30,830,5,0,139.80743444280606,0.6024096385542169,0.0,0.6024096385542169,23.936835,0.6024096385542169
4hxiUsdepSY,15.0,139.0,22,5,1,5.938180277777778,33,3143,315,7,529.2867264003296,10.022271714922049,0.2227171492204899,10.244988864142538,23.93809027777778,5.935737061564876
4tIzlD07364,15.0,2564.0,20,3,0,5.942114166666667,21,74498,16134,885,12537.28856606452,21.656957233751243,1.187951354398776,22.844908588150016,23.942051944444444,11.492150170648465
4wkdGzazVtU,27.0,44.0,11,5,1,5.943473333333333,24,1700,125,8,286.02803523416725,7.352941176470589,0.4705882352941176,7.823529411764706,23.94340305555556,3.829160530191458
5-vUL4iNm4g,15.0,157.0,21,0,0,5.925620277777778,31,1421,121,1,239.299842637196,8.515130190007039,0.0703729767769176,8.585503166783955,23.925329166666668,8.193548387096774
50vQkL629EM,15.0,562.0,22,0,0,5.943332222222222,33,2378,193,10,400.1122453004759,8.116063919259881,0.4205214465937762,8.536585365853659,23.943145,5.335425657120439
51xOXfO8xVg,24.0,7430.0,14,6,1,5.936539722222222,21,270,5,0,45.48103990432511,1.851851851851852,0.0,1.851851851851852,20.436524722222224,1.851851851851852
5IxdMQsdPw0,24.0,609.0,13,3,0,5.861225555555556,19,107,1,0,18.25556771118972,0.9345794392523364,0.0,0.9345794392523364,24.02785,0.2421307506053268
5Krqh1T5w6o,1.0,7218.0,14,2,0,5.946248611111111,21,224,19,4,37.6708097238712,8.482142857142858,1.7857142857142856,10.267857142857142,23.946191111111112,4.156479217603912
5MBaZ-dd6lE,15.0,35.0,21,4,0,5.944579166666667,27,7586,175,0,1276.1206112852117,2.306881096757184,0.0,2.306881096757184,23.944602222222223,1.3437009753768503
5TvPRRhkRF0,22.0,1787.0,9,1,0,5.974826388888889,32,2080,306,21,348.1272700857184,14.711538461538462,1.0096153846153846,15.721153846153848,23.97479805555556,9.116719242902208
5V8PCXs7GHo,22.0,1680.0,2,5,1,5.9404125,25,18,2,4,3.030092607205308,11.11111111111111,22.22222222222222,33.33333333333333,23.94039555555556,19.35483870967742
5i8U73DHwDs,15.0,1190.0,20,3,0,5.938503055555556,21,1875,99,5,315.7361345879767,5.28,0.2666666666666666,5.546666666666667,23.93844083333333,2.5193798449612403
5lQ3bjys8RM,24.0,679.0,20,0,0,5.945179722222222,21,15735,1211,117,2646.6819734960823,7.696218620908803,0.7435653002859867,8.43978392119479,23.94506277777777,5.723240623683101
5z_7UyAOSdA,22.0,530.0,12,1,0,5.863065555555556,31,758,32,1,129.28390324439678,4.221635883905013,0.1319261213720316,4.353562005277045,24.02976611111111,3.123008285532186
653q2fNruz0,15.0,459.0,21,1,0,5.938749722222222,27,38956,837,63,6559.629858492007,2.148577882739501,0.1617209159051237,2.3102987986446246,23.93878638888889,1.9268927201375723
6N8PAolIYUs,24.0,310.0,6,4,0,5.943660277777778,27,1,0,0,0.1682464934509818,0.0,0.0,0.0,23.94379027777778,0.0
6PU1Nv2QYh4,15.0,13.0,22,2,0,5.945057222222221,33,7236,64,3,1217.1455596680082,0.8844665561083471,0.0414593698175787,0.9259259259259258,23.944781944444443,0.4116236475897358
6j6gbAlwjZs,22.0,3725.0,9,1,0,5.935608055555555,27,369,0,0,62.16717757410327,0.0,0.0,0.0,23.93563222222222,0.0
6rcnS33fQq0,22.0,820.0,17,6,1,5.943674166666667,21,1231,183,8,207.1109494702281,14.865962632006498,0.6498781478472786,15.515840779853775,23.943830833333333,9.339125038783742
76NtRTG6I7c,15.0,29.0,21,4,0,5.862158055555556,31,2523,96,7,430.3875767404391,3.804994054696789,0.2774474831549742,4.082441537851763,24.02874305555556,2.85785083009829
78JGbBO4TLs,15.0,25.0,21,5,1,5.9415258333333325,27,1039,9,0,174.87090507474863,0.8662175168431183,0.0,0.8662175168431183,23.941436666666668,0.6539833531510106
7DYDp0J9Hms,15.0,30.0,20,3,0,5.867730833333333,23,3184,88,1,542.6288441713059,2.763819095477387,0.0314070351758793,2.7952261306532664,24.034269166666668,1.8426495473958475
7GZ_f-3u3Yo,22.0,10775.0,18,0,0,5.940955833333333,30,564,10,0,94.93421863793805,1.773049645390071,0.0,1.773049645390071,23.940949166666663,1.7699115044247788
7IyMr4Z4qMQ,22.0,785.0,9,3,0,5.937842222222222,27,2309,96,71,388.8617975328861,4.157644001732352,3.074924209614552,7.232568211346903,23.93782027777777,2.225819506272764
7OLrCTCoi_4,10.0,14601.0,13,0,0,5.936093333333334,33,696,35,6,117.24883031937952,5.028735632183908,0.8620689655172413,5.890804597701149,23.93590361111111,3.170028818443804
7Z55PQhYubI,15.0,27.0,22,0,0,5.939443333333333,33,14541,278,7,2448.2092317293486,1.9118354996217592,0.0481397427962313,1.9599752424179904,23.93925611111111,1.450204310552039
7a0bmkuYGDg,15.0,559.0,21,4,0,5.944023611111112,27,1160,77,5,195.15400272495924,6.637931034482758,0.4310344827586206,7.06896551724138,23.944046666666665,2.875131164742917
7dsF-_bu_i8,15.0,18.0,21,6,1,5.834239999999999,29,30629,2284,53,5249.86973453269,7.456985210095008,0.173038623526723,7.630023833621731,24.001036944444444,7.427700144097048
7nM0NJxoN8g,22.0,13.0,10,4,0,5.84951,19,817,6,0,139.66981849761774,0.7343941248470013,0.0,0.7343941248470013,24.01629138888889,0.6554307116104869
7tZ_BGEEY5A,15.0,14.0,19,3,0,5.920446111111111,19,3458,719,31,584.0776075151244,20.79236552920764,0.8964719491035281,21.688837478311164,23.92037055555556,11.192734072392147
7zIuA836Jzs,15.0,6.0,20,6,1,5.994524444444445,23,80196,3245,87,13378.208854302591,4.046336475634695,0.1084842136764926,4.154820689311188,23.99463305555556,2.2518514386131296
7zZvihPRY8k,15.0,863.0,21,4,0,5.957943055555556,28,2957,532,85,496.3122293091925,17.99120730470071,2.874535001690903,20.865742306391613,23.957879166666668,9.984007310943568
7zlhgS3RqKQ,27.0,606.0,8,1,0,5.945910555555555,21,45,2,2,7.56822686442101,4.444444444444445,4.444444444444445,8.88888888888889,23.945893055555555,4.040404040404041
80o_1-GflPI,15.0,99.0,21,2,0,5.849666111111111,27,3732,1215,26,637.9851309652147,32.556270096463024,0.6966773847802787,33.2529474812433,24.016239722222224,20.025375343624443
86qeNWqh5G0,27.0,2276.0,15,4,0,5.936801666666667,27,31,2,0,5.221666772877989,6.451612903225806,0.0,6.451612903225806,23.936792222222223,4.807692307692308
8BzNgkDZKXY,15.0,15.0,20,6,1,5.9376058333333335,21,6759,173,4,1138.3376043683152,2.559550229323865,0.0591803521230951,2.61873058144696,23.937852777777778,1.3334145153433998
8KWuwEBY54E,15.0,31.0,19,4,0,5.89827,20,9833,0,5,1667.0989968244926,0.0,0.0508491813281806,0.0508491813281806,24.06488694444444,0.0071884696946098
8T-lcvrD6Gg,15.0,649.0,21,2,0,5.8705375,29,705,115,3,120.09121822320358,16.312056737588655,0.425531914893617,16.73758865248227,24.03704111111111,4.214301726070388
8YtA2_9hJa8,1.0,,10,0,0,5.941203333333333,34,780,20,0,131.28653510708548,2.564102564102564,0.0,2.564102564102564,23.9413325,1.1087420042643923
8fUsTDgEYzI,27.0,27359.0,11,4,0,5.9373375,21,229,1,0,38.569476638308,0.4366812227074235,0.0,0.4366812227074235,23.93734638888889,0.1934235976789168
8qPhkliaAmI,15.0,124.0,20,4,0,5.850161944444444,23,911,0,2,155.72218489868015,0.0,0.2195389681668496,0.2195389681668496,24.01682166666667,0.1366120218579235
8tVpKeSc8xQ,22.0,8.0,14,0,0,5.945987777777778,24,9465,224,57,1591.829710006131,2.3666138404648707,0.6022187004754358,2.9688325409403067,23.946026944444444,2.6979081972060017
8yM_86cukFM,1.0,1213.0,3,5,1,5.938815,27,1,0,0,0.1683837600598772,0.0,0.0,0.0,23.93874805555556,0.0
95GN0a-rN0s,22.0,3719.0,9,5,1,2.4952594444444443,23,1374,21,1,550.644143661748,1.5283842794759823,0.0727802037845706,1.6011644832605532,26.519005555555555,1.5827338129496402
9GoFNwY9DSs,28.0,301.0,15,4,0,5.9259375,28,21,4,0,3.5437430786268,19.047619047619047,0.0,19.047619047619047,23.92600416666667,9.75609756097561
9IJRs9mm-qc,24.0,166.0,18,4,0,5.861473888888889,31,122,13,3,20.81387758653422,10.655737704918032,2.459016393442623,13.114754098360656,24.02819861111111,7.41687979539642
9SSdLhfzGIE,24.0,1110.0,10,4,0,5.85701,19,67,7,5,11.43928386668283,10.44776119402985,7.462686567164178,17.91044776119403,24.02379138888889,5.47945205479452
9TRXgMchU2E,22.0,7218.0,14,2,0,5.943193055555556,21,133,9,1,22.37854277267247,6.7669172932330826,0.7518796992481203,7.518796992481203,23.94313555555556,5.439330543933055
9agMSAC2VhU,22.0,57.0,12,5,1,5.941535833333333,30,23,2,0,3.871052981110524,8.695652173913043,0.0,8.695652173913043,23.941455,3.389830508474576
9ahKmsYdcmU,15.0,781.0,20,0,0,5.86286,22,9120,356,70,1555.5547974879155,3.903508771929825,0.7675438596491228,4.671052631578947,24.02923388888889,3.2449044154200752
9nWSjbdeFvQ,22.0,1344.0,9,4,0,5.8370291666666665,31,1299,462,31,222.5447163118796,35.56581986143187,2.386451116243264,37.952270977675134,24.00370277777778,14.288747346072189
9oKbyEyicSY,15.0,47.0,21,3,0,5.935433333333334,30,1097,113,25,184.82222584141564,10.300820419325431,2.2789425706472195,12.579762989972654,23.935370833333334,8.232189973614776
9rN_YabfPaY,15.0,537.0,22,5,1,5.942624722222222,33,21897,2583,150,3684.735453362384,11.796136457048911,0.6850253459377997,12.48116180298671,23.942534722222224,5.311889458334513
9zI0n00IHQ8,24.0,8360.0,5,1,0,5.945503055555556,21,67,2,0,11.269021203747313,2.985074626865672,0.0,2.985074626865672,23.945441111111112,2.8169014084507045
A0ZhkNSxTLM,10.0,237.0,1,0,0,5.943118888888889,33,0,2,0,0.0,200.0,0.0,200.0,23.943158888888888,37.5
AB0xJ617q7c,15.0,10.0,20,1,0,5.986547777777778,22,35301,322,1,5896.720666130526,0.9121554630180448,0.0028327809410498,0.9149882439590948,23.98658805555556,0.5023588807724896
AJgPfpujiXY,20.0,771.0,18,0,0,5.936562777777778,27,1,0,0,0.1684476417470528,0.0,0.0,0.0,23.936439166666663,0.0
AKR2klIRFh8,20.0,4817.0,18,4,0,5.935423055555556,30,28,1,1,4.717439639587611,3.571428571428571,3.571428571428571,7.142857142857142,23.93542472222222,10.714285714285714
AdNRyuhunms,15.0,94.0,21,6,1,5.938396944444444,31,4322,129,6,727.8058439733245,2.984729291994447,0.1388246182322998,3.1235539102267467,23.93843222222222,2.307354233811896
AdUeGtyNzX4,15.0,31.0,22,0,0,5.938332222222222,33,3478,115,1,585.6863290647075,3.306497987349051,0.0287521564117308,3.3352501437607818,23.938145,2.947969025947561
Akdqp1DGbIo,15.0,29.0,21,3,0,5.875988888888889,30,1281,23,1,218.005858115608,1.795472287275566,0.078064012490242,1.873536299765808,24.04253,1.685178092684795
Av4tu2nOlyQ,15.0,107.0,20,6,1,5.9376058333333335,21,17434,1813,38,2936.2002950964943,10.399219915108407,0.2179648961798784,10.617184811288286,23.937852777777778,7.058051968610777
B-Ev1mIlYYk,24.0,7893.0,20,4,0,5.902806111111111,21,152,10,0,25.75046463306388,6.578947368421052,0.0,6.578947368421052,24.06928361111111,5.392156862745098
B1NajFZc14c,15.0,3260.0,20,0,0,5.933783888888889,24,30899,3628,118,5207.30120587285,11.741480306806046,0.3818893815333829,12.123369688339428,23.93369611111111,9.410026774997691
B4pgBAbbrdI,15.0,513.0,20,1,0,5.939079722222223,21,11376,880,33,1915.448273481577,7.735583684950773,0.290084388185654,8.025668073136426,23.939026388888887,3.528497168848046
BCU_8PKMYfA,25.0,957.0,21,5,1,5.944025833333333,27,1301,148,8,218.87522640028905,11.37586471944658,0.6149116064565718,11.990776325903152,23.94393666666667,4.805057955742887
BHtGblxeAhA,20.0,2015.0,14,6,1,5.935657777777777,21,23,4,0,3.874886467698423,17.391304347826086,0.0,17.391304347826086,23.935669166666667,5.88235294117647
BJPomkUOHzw,1.0,1744.0,11,5,1,5.941516111111111,21,883,106,20,148.61526645509204,12.004530011325029,2.2650056625141564,14.269535673839185,23.941469444444444,5.3839614621705865
BKvuWl6CZwY,22.0,21.0,9,3,0,5.945064444444444,27,698,17,0,117.40831517011873,2.4355300859598854,0.0,2.4355300859598854,23.945042500000003,1.818181818181818
BLvNLfOItqs,22.0,229.0,21,2,0,5.944666111111111,27,0,0,0,0.0,0.0,0.0,0.0,23.94450888888889,0.0
BWJHwdhd4RU,22.0,2005.0,6,5,1,5.9376975,30,54,1,0,9.094434332500098,1.851851851851852,0.0,1.851851851851852,23.937556666666666,1.7857142857142856
BWTX5hl4P5I,15.0,31.0,21,5,1,5.974853055555556,29,1058,7,0,177.07548456212612,0.6616257088846881,0.0,0.6616257088846881,23.97482583333333,0.4286589099816289
BgA_7qAC794,15.0,66.0,21,5,1,5.8593375000000005,31,23787,4535,93,4059.673981913484,19.06503552360533,0.390969857485181,19.45600538109051,24.02590305555556,8.146943104696245
BlU27-LTjXA,10.0,169.0,2,3,0,5.851868611111111,25,7,2,0,1.1961991058221813,28.57142857142857,0.0,28.57142857142857,24.018404166666667,22.22222222222222
Br-R4RwR1C4,15.0,38.0,21,4,0,5.939579166666666,27,2379,101,2,400.5334272419693,4.245481294661622,0.0840689365279529,4.329550231189575,23.939602222222224,2.365114560236512
BwV6rJQU4ck,22.0,885.0,1,3,0,5.943392222222222,33,327,3,0,55.0190846865791,0.9174311926605504,0.0,0.9174311926605504,23.9434975,1.524390243902439
BzioxV5JgPE,15.0,1214.0,21,1,0,5.939860833333333,27,12976,1173,77,2184.5629660515333,9.03976572133169,0.593403205918619,9.633168927250308,23.9398975,5.7420409733577
CE2eTZsdbSw,15.0,58.0,19,1,0,5.844293611111111,19,5707,265,9,976.5080914398123,4.643420360960224,0.1577010688628,4.8011214298230245,24.010952222222222,3.6925178873188793
CI9OMkJg3Vk,15.0,2427.0,20,2,0,5.915148055555555,21,1427,86,35,241.24501814620683,6.026629292221443,2.452697967764541,8.479327259985984,24.081755277777777,3.971441320838911
CIBmUv4G5RU,15.0,33.0,22,4,0,5.9009275,33,1103,14,0,186.9197681211979,1.2692656391659112,0.0,1.2692656391659112,24.067676388888888,1.103230890464933
CRdU2U3ZWyE,15.0,56.0,21,6,1,5.939795555555556,29,25650,770,28,4318.330447587422,3.0019493177387915,0.1091617933723196,3.111111111111111,23.939909166666663,2.042676985607305
CTUXtKhR3wY,22.0,153.0,12,2,0,5.945580277777778,27,1762,103,3,296.3545890694063,5.845629965947786,0.170261066969353,6.015891032917139,23.94565805555556,2.465630603705917
CdkB5o9aiNU,22.0,2053.0,14,0,0,5.946463888888889,21,3665,198,52,616.3326757685589,5.402455661664393,1.4188267394270122,6.8212824010914055,23.94618833333333,5.577172503242543
CpO1wmtoRBQ,28.0,360.0,18,1,0,5.938230555555556,30,128,0,0,21.55524255962892,0.0,0.0,0.0,23.93811777777778,0.0
CpVkoVh8URU,24.0,4306.0,23,6,1,5.858183055555555,25,158,20,4,26.970819877361485,12.658227848101266,2.5316455696202533,15.18987341772152,24.02503527777777,9.808612440191387
CpetlWOwiuc,27.0,1362.0,21,2,0,5.862885277777777,31,24,8,3,4.093547607176918,33.33333333333333,12.5,45.83333333333333,24.02953638888889,16.049382716049383
D-Ns07zcFv4,15.0,15.0,21,6,1,5.85924,29,18337,472,690,3129.5867723459014,2.574030648415772,3.762883786878988,6.336914435294759,24.02603694444444,4.651779341286836
D8laAlkfUVo,15.0,28.0,21,5,1,5.954088611111112,30,6084,526,1,1021.8188537950977,8.645627876397107,0.0164365548980933,8.662064431295201,23.953955277777776,3.945361253640272
DIJ0GEX2r9E,15.0,78.0,20,6,1,5.947318055555556,25,3944,814,38,663.1560584381054,20.63894523326572,0.9634888438133874,21.602434077079103,23.947451388888886,18.74135546334717
DjrtJoOqpIE,24.0,77.0,13,4,0,5.944805555555555,33,60,16,18,10.092844827183397,26.666666666666668,30.0,56.66666666666666,23.944869444444443,20.454545454545457
DqOGf89lSDQ,15.0,17269.0,21,5,1,5.992069166666667,33,5647,0,0,942.4123525498912,0.0,0.0,0.0,23.991979166666667,0.0
DsUxwI9ZwpQ,15.0,61.0,21,6,1,5.9409,27,5406,879,0,909.9631368984498,16.259711431742506,0.0,16.259711431742506,23.941085,8.891514279843845
EHw8ua862no,25.0,115.0,21,3,0,5.9383783333333335,27,776,41,0,130.67540605221348,5.283505154639175,0.0,5.283505154639175,23.938468333333333,4.481579946828713
EKR3Bju4BD8,15.0,33.0,22,5,1,5.9448469444444445,33,1330,18,1,223.72316939848324,1.3533834586466165,0.075187969924812,1.4285714285714286,23.94475694444445,1.452784503631961
EKtfC4e3aFw,22.0,3386.0,13,5,1,5.945376388888889,36,31,0,0,5.214135821229896,0.0,0.0,0.0,23.94534138888889,0.0
EVLNDDatUe4,22.0,3258.0,4,0,0,5.915923611111111,20,12,1,0,2.0284237574437163,8.333333333333332,0.0,8.333333333333332,24.08277083333333,14.285714285714285
EdSEQiZ6eQ8,25.0,993.0,10,6,1,5.94623,33,345,96,5,58.019955501216735,27.82608695652174,1.4492753623188406,29.275362318840585,23.9462025,8.588235294117647
EjqMT49aXbI,25.0,2638.0,11,4,0,5.9447975,24,2,0,0,0.3364286167863581,0.0,0.0,0.0,23.944831666666666,25.0
El2N2UIuof0,15.0,1249.0,22,4,0,5.944260833333333,33,15884,2495,149,2672.157303550357,15.707630319818684,0.9380508687987912,16.645681188617477,23.94429,7.231662569912009
ElxL6c9GXt4,15.0,150.0,21,5,1,5.9445813888888885,27,4001,860,122,673.0499152519524,21.494626343414147,3.0492376905773555,24.543864033991504,23.944492222222223,8.420660673440077
EnQF1NZMJP0,22.0,2085.0,9,6,1,5.8629375,32,3,0,0,0.511688893152963,0.0,0.0,0.0,24.02953583333333,0.0
EytagrlDt_0,20.0,2936.0,22,6,1,5.946415833333334,33,60,5,2,10.09011170454359,8.333333333333332,3.333333333333333,11.666666666666666,23.94664027777777,4.777070063694268
F0FUGBHAXxk,20.0,133.0,17,2,0,5.93715611111111,21,1,0,0,0.1684308078287762,0.0,0.0,0.0,23.936969722222223,0.0
F6f3I_VVDeM,15.0,68.0,22,5,1,5.945958055555556,33,1041,51,26,175.07691616279573,4.899135446685879,2.49759846301633,7.396733909702209,23.94586805555556,7.717041800643088
FEsR7TadIbw,15.0,69.0,21,5,1,5.861586388888889,28,1018,0,0,173.67312062988637,0.0,0.0,0.0,24.02815916666667,0.1450910849588908
FKLUdc7Xop8,1.0,302.0,11,1,0,5.939266111111111,24,645,77,8,108.59927606094992,11.937984496124033,1.2403100775193798,13.178294573643411,23.939206944444447,5.884825556956705
FTNKg4ppHDg,15.0,171.0,20,0,0,5.9677225,25,3025,187,23,506.8935427208621,6.181818181818182,0.7603305785123967,6.9421487603305785,23.967545,4.93479549496147
FgIGh_i0__g,15.0,502.0,20,3,0,5.833959722222223,26,6747,945,82,1156.5043848862897,14.006224988883949,1.215354972580406,15.221579961464354,24.00069055555556,6.686070918809997
Fj1N5C4Tg7c,15.0,6.0,20,0,0,5.9362908333333335,21,48702,249,10,8204.112865651658,0.5112726376740175,0.020533037657591,0.5318056753316086,23.936173888888888,0.4946829990577467
Foq9TFUnpCo,15.0,74.0,20,0,0,5.999093888888889,27,1813,78,0,302.2123063214454,4.302261445118588,0.0,4.302261445118588,23.99897861111112,3.1645569620253164
FsVyfF9OngU,15.0,51.0,21,0,0,5.966943333333333,33,3289,79,6,551.2034916816707,2.4019458802067497,0.1824262693827911,2.584372149589541,23.96675611111111,1.7523017523017523
G0n8njANeW4,26.0,1016.0,0,4,0,5.862350833333333,28,478,0,0,81.53725588753431,0.0,0.0,0.0,24.02910027777778,0.0
GO-SwY7RdTA,22.0,705.0,13,1,0,5.942611666666666,33,108,6,1,18.173827612831285,5.555555555555555,0.9259259259259258,6.481481481481481,23.94259166666667,2.847571189279732
GPGnnC3uGSk,24.0,2214.0,22,4,0,5.942871944444445,33,8,1,0,1.3461504933618187,12.5,0.0,12.5,23.942901111111112,12.5
GQmvNza40Ko,22.0,75.0,5,2,0,5.941706944444444,24,4004,189,7,673.8804248405048,4.72027972027972,0.1748251748251748,4.895104895104895,23.9417125,3.410515756917161
GqtAVcrLhcc,22.0,26.0,9,1,0,5.976999166666666,29,646,1,1,108.08099214781554,0.1547987616099071,0.1547987616099071,0.3095975232198142,23.977048611111112,0.16116035455278
GsQiUNoGX4A,10.0,3995.0,15,4,0,5.853159722222222,28,26,3,0,4.442045191640318,11.538461538461538,0.0,11.538461538461538,24.019884444444447,4.651162790697675
GvjjSOhf9YI,20.0,5.0,20,2,0,5.9245925,21,9009,434,541,1520.610911214569,4.817404817404817,6.005106005106005,10.822510822510822,23.92453111111111,7.127493156042237
GzBBmf-vhuo,24.0,5308.0,16,6,1,5.927655277777778,35,74,1,0,12.483856859459934,1.351351351351351,0.0,1.351351351351351,23.927615555555555,1.4150943396226416
HCdp_Ci_pb8,22.0,6150.0,13,0,0,5.941926666666667,33,24,1,0,4.039093941471284,4.166666666666666,0.0,4.166666666666666,23.941736944444443,3.4482758620689653
HGOETZatnbk,15.0,63.0,21,6,1,5.916172222222222,30,11065,830,3,1870.297142202494,7.501129688206055,0.027112516945323,7.528242205151378,24.082876666666667,4.01734447392389
HIWVCvgfoaE,15.0,33.0,21,6,1,5.91145,30,2651,78,0,448.45173350024106,2.942285929837797,0.0,2.942285929837797,24.078154444444444,2.169249106078665
HKELCyVZRwA,15.0,180.0,21,5,1,5.9507263888888895,31,1443,187,25,242.4914045274118,12.95911295911296,1.7325017325017324,14.69161469161469,23.950642777777777,8.484005563282336
He09_UArPGY,10.0,243.0,21,3,0,5.856461111111111,28,4,1,0,0.6830063282433552,25.0,0.0,25.0,24.023135555555555,1.694915254237288
HqUIszUmbzQ,15.0,69.0,21,6,1,5.942283333333334,30,33525,1425,137,5641.770699815166,4.250559284116331,0.4086502609992543,4.659209545115585,23.94242583333333,2.8039443772856174
HsOKUZ1C1JA,15.0,45.0,21,1,0,5.946249722222222,27,4455,103,1,749.2117230379428,2.312008978675645,0.0224466891133557,2.334455667789001,23.94628638888889,1.405110305633866
Hwvdjo5cMjw,22.0,1405.0,23,5,1,5.942909722222222,21,8,4,2,1.3461419361774478,50.0,25.0,75.0,23.94293194444444,36.84210526315789
IEabDiSHG0s,22.0,450.0,15,6,1,5.9628813888888885,11,405,2,0,67.92018381493698,0.4938271604938271,0.0,0.4938271604938271,19.129580277777777,0.4938271604938271
ISWWuj-EFA8,15.0,60.0,20,1,0,5.912101944444444,23,3710,265,2,627.5263916053169,7.142857142857142,0.0539083557951482,7.196765498652291,24.078812222222226,5.140376627837981
IenuxKbSx-4,15.0,423.0,21,4,0,5.936245833333333,27,4694,381,5,790.7354465750309,8.116744780570942,0.1065189603749467,8.223263740945889,23.93626888888889,3.430570445184224
IjTBh16w9DE,15.0,107.0,21,4,0,5.9393013888888895,27,1078,70,1,181.50282826473463,6.493506493506493,0.0927643784786642,6.586270871985158,23.939324444444445,7.535641547861507
IlstWLU_kEs,15.0,1135.0,22,5,1,5.892624722222222,33,3428,336,18,581.7441567375489,9.801633605600934,0.5250875145857643,10.326721120186695,24.059255,4.724964739069112
IpMownY3-bs,22.0,160.0,19,6,1,5.833967777777778,35,12,4,0,2.056919142698956,33.33333333333333,0.0,33.33333333333333,24.00079805555556,23.52941176470588
Isy1Y_IVy7U,20.0,11.0,0,4,0,5.942584166666666,27,675,10,0,113.58694821458847,1.4814814814814816,0.0,1.4814814814814816,23.942643888888888,1.1423550087873462
J81wLZUA_Mk,22.0,604.0,10,6,1,5.944819166666666,17,0,0,0,0.0,0.0,0.0,0.0,23.94476555555556,28.57142857142857
JL8UWKawDGg,2.0,51.0,15,2,0,5.941286388888889,27,534,67,1,89.87952524871741,12.54681647940075,0.1872659176029962,12.734082397003746,23.94117555555556,6.590114827758363
JcDX7VXyFGs,27.0,57.0,0,2,0,5.943456111111111,30,72,6,0,12.114163653938352,8.333333333333332,0.0,8.333333333333332,23.94350555555556,4.166666666666666
Jj6FASNdpsk,22.0,42274.0,23,1,0,5.936274444444444,21,44,0,0,7.412056233548651,0.0,0.0,0.0,23.93632277777778,0.0
JseYkrUaBYQ,22.0,88.0,18,2,0,5.961801666666667,29,33,3,0,5.535239487168448,9.090909090909092,0.0,9.090909090909092,23.9617375,7.913669064748201
K3g7IgGnzVQ,20.0,468.0,10,4,0,5.941418611111111,15,2847,500,153,479.1784902473956,17.562346329469616,5.374077976817703,22.93642430628732,23.94143777777778,5.493040371180204
KEUtOL9ofKw,15.0,814.0,21,5,1,5.942359166666666,27,710,53,4,119.48116565937408,7.464788732394366,0.5633802816901409,8.028169014084508,23.94227,4.979035639412998
KHXEu25sv_M,22.0,69.0,19,2,0,5.912711388888889,35,110,7,3,18.60398601675552,6.363636363636363,2.727272727272727,9.090909090909092,24.07922027777778,7.906976744186046
KKwKFL2Mt48,15.0,180.0,22,2,0,5.918668333333333,33,11288,1501,53,1907.1857661675588,13.297306874557052,0.4695251594613749,13.766832034018428,23.918393055555555,10.938495615498985
KM1xG7apSpA,22.0,9402.0,0,2,0,5.940400555555556,30,21,1,0,3.535115149829496,4.761904761904762,0.0,4.761904761904762,23.94045,4.545454545454546
KR8ybZ5Z6xY,15.0,26.0,21,0,0,5.887075555555556,28,5808,329,1,986.5679394107772,5.664600550964187,0.0172176308539944,5.681818181818182,24.053731111111112,4.821600771456123
KRRBiKRXBdY,20.0,3914.0,12,6,1,5.940072777777777,29,47,1,0,7.912360969015438,2.127659574468085,0.0,2.127659574468085,23.94006138888889,2.127659574468085
KY5aBgTIfHw,15.0,57.0,20,1,0,5.877422777777778,24,12223,452,4,2079.653014959977,3.697946494313998,0.0327251902151681,3.730671684529167,24.04405666666667,2.3430559668344686
KpbZLap_AZM,15.0,34.0,22,3,0,5.938994166666667,33,2976,19,0,501.09495252633263,0.6384408602150538,0.0,0.6384408602150538,23.93897611111111,0.4982953055337005
